uniprot_id	ncbi_gene	gene_name	gene_description	gene_aliases	pmid	year	in_title	fraction_mentions	total_genes	journal	full_text	title
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	34492133	2021	True	0.5833	3	Prostate	False	SLX4IP N-terminus dictates telomeric localization in ALT-like castration-resistant prostate cancer cell lines.
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	33188147	2021	True	0.3182	3	Mol Cancer Res	False	SLX4IP Promotes Telomere Maintenance in Androgen Receptor-Independent Castration-Resistant Prostate Cancer through ALT-like Telomeric PML Localization.
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	35446403	2022	False	0.5399	10	Nucleic Acids Res	True	Rational guide RNA engineering for small-molecule control of CRISPR/Cas9 and gene editing
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	36382274	2022	False	0.439	5	Chem Sci	True	Norbornene-tetrazine ligation chemistry for controlling RNA-guided CRISPR systems 
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	35100423	2022	False	0.3519	7	Nucleic Acids Res	True	Supramolecular CRISPR-OFF switches with host-guest chemistry
Q5VYV7	128710	SLX4IP	SLX4 interacting protein	C20orf94, bA204H22.1, bA254M13.1, dJ1099D15.3	39964477	2025	False	0.3333	4	Nucleic Acids Res	True	Strategic base modifications refine RNA function and reduce CRISPR-Cas9 off-targets
Q7Z6I8	134553	C5orf24	chromosome 5 open reading frame 24		40038197	2025	True	0.8462	3	Mol Neurobiol	False	From Gene Discovery to Stroke Risk: C5orf24's Pivotal Role Uncovered.
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	39489947	2024	False	1.0	1	Anal Chim Acta	False	Oriental covalent immobilization of N-glycan binding protein via N-terminal selective modification.
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	34156270	2021	False	1.0	1	Plant Dis	False	Occurrence of Powdery Mildew Caused by Erysiphe buhrii on Dianthus chinensis in Inner Mongolia, China.
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	34746473	2021	False	0.6818	2	Heliyon	True	Layer-by-layer films of polysaccharides modified with poly(N-vinylpyrrolidone) and poly(vinyl alcohol)
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	34071480	2021	False	0.5	3	J Clin Med	True	Soft Tissue Interface with Various Kinds of Implant Abutment Materials
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	29861826	2018	False	0.4976	5	Oxid Med Cell Longev	True	Resveratrol Can Be Stable in a Medium Containing Fetal Bovine Serum with Pyruvate but Shortens the Lifespan of Human Fibroblastic Hs68 Cells
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	36424394	2022	False	0.4828	3	Sci Rep	True	Finding the influential clinical traits that impact on the diagnosis of heart disease using statistical and machine-learning techniques
Q9HAH7	64319	FBRS	fibrosin	FBS, FBS1	35423132	2021	False	0.4082	6	RSC Adv	True	Synthesis and biological evaluation of fluorinated 3,4-dihydroquinolin-2(1H)-ones and 2-oxindoles for anti-hepatic fibrosis 
Q96GX8	404550	C16orf74	chromosome 16 open reading frame 74	ASRA	38798520	2024	True	1.0	1	bioRxiv	False	A novel motif in calcimembrin/C16orf74 dictates multimeric dephosphorylation by calcineurin.
Q96GX8	404550	C16orf74	chromosome 16 open reading frame 74	ASRA	35785800	2022	False	1.0	1	Funct Plant Biol	False	Identifying conserved genes involved in crop tolerance to cold stress.
Q96GX8	404550	C16orf74	chromosome 16 open reading frame 74	ASRA	31533247	2019	False	0.6	2	Viruses	True	Metaviromics Reveals Unknown Viral Diversity in the Biting Midge Culicoides impunctatus
Q8IV33	285600	KIAA0825	KIAA0825	C5orf36, PAPA10	33776623	2021	True	1.0	1	Mol Syndromol	False	A Frameshift Variant in KIAA0825 Causes Postaxial Polydactyly.
Q8IV33	285600	KIAA0825	KIAA0825	C5orf36, PAPA10	35886013	2022	True	0.5526	9	Genes (Basel)	True	Prenatal Detection of Novel Compound Heterozygous Splice Site Variants of the KIAA0825 Gene in a Fetus with Postaxial Polydactyly Type A
Q8IV33	285600	KIAA0825	KIAA0825	C5orf36, PAPA10	34687941	2022	True	0.5	2	Theriogenology	False	The seminal plasma proteins Peptidyl arginine deaminase 2, rRNA adenine N (6)-methyltransferase and KIAA0825 are linked to better motility post thaw in stallions.
Q8IV33	285600	KIAA0825	KIAA0825	C5orf36, PAPA10	32147526	2020	True	0.5	5	Genomics	False	Identification of a novel biallelic missense variant in the KIAA0825 underlies postaxial polydactyly type A.
Q8IV33	285600	KIAA0825	KIAA0825	C5orf36, PAPA10	37212316	2023	False	1.0	1	J Med Virol	False	Integration and viral oncogene expression of human papillomavirus type 16 in oropharyngeal squamous cell carcinoma and gastric cancer.
Q8N5U0	160298	C11orf42	chromosome 11 open reading frame 42		35333855	2022	False	0.375	11	PLoS Comput Biol	True	Mining folded proteomes in the era of accurate structure prediction
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	34172717	2021	True	0.6751	11	Cell Death Dis	True	CT45A1 promotes the metastasis of osteosarcoma cells in vitro and in vivo through beta-catenin
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	39322998	2024	True	0.4308	52	Mol Oncol	True	 CT45A1-mediated MLC2 (MYL9) phosphorylation promotes natural killer cell resistance and outer cell fate in a cell-in-cell structure, potentiating the progression of microsatellite instability-high colorectal cancer
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	37095619	2023	True	0.408	29	J Breast Cancer	True	The Cancer/Testis Antigen CT45A1 Promotes Transcription of Oncogenic Sulfatase-2 Gene in Breast Cancer Cells and Is Sensible Targets for Cancer Therapy
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	37924456	2023	False	0.6667	6	Cell Oncol (Dordr)	False	Cancer/testis-45A1 promotes cervical cancer cell tumorigenesis and drug resistance by activating oncogenic SRC and downstream signaling pathways.
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	35261795	2022	False	0.3333	3	Am J Cancer Res	False	The expression of cancer-testis antigen in ovarian cancer and the development of immunotherapy.
Q5HYN5	541466	CT45A1 {ECO:0000312|HGNC:HGNC:33267}	cancer/testis antigen family 45 member A1	CT45, CT45-1, CT45.1	39366464	2024	False	0.3333	3	Biochim Biophys Acta Gene Regul Mech	False	Machine learning based analysis of single-cell data reveals evidence of subject-specific single-cell gene expression profiles in acute myeloid leukaemia patients and healthy controls.
B1AJZ9	114827	FHAD1	forkhead associated phosphopeptide binding domain 1		39208803	2024	False	0.5	2	Cell Host Microbe	False	Conservation of antiviral systems across domains of life reveals immune genes in humans.
Q8NHX4	130560	SPATA3	spermatogenesis associated 3	TSARG1	31912296	2020	True	1.0	1	Mol Biol Rep	False	Correction to: Characterization and molecular cloning of novel isoforms of human spermatogenesis associated gene SPATA3.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	37748988	2023	True	1.0	1	Wilderness Environ Med	False	Tarp-Assisted Cooling for Exertional Heat Stroke Treatment in Wildland Firefighting.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	33971801	2021	True	0.6923	4	Hematology	False	High expression of TARP correlates with inferior FLT3 mutations in non-adolescents and young adults with acute myeloid leukaemia.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	34050774	2021	True	0.6099	28	Cancer Immunol Immunother	True	TARP as antigen in cancer immunotherapy
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	36386695	2022	False	0.9464	3	Front Microbiol	True	Horizontal transfer and phylogenetic distribution of the immune evasion factor tarP
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	32628275	2021	False	0.6	2	J Physiol	False	Modulation of information processing by AMPA receptor auxiliary subunits.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	38445851	2024	False	0.5385	3	Microb Genom	True	Genomic insights into local-scale evolution of ocular Chlamydia trachomatis strains within and between individuals in Gambian trachoma-endemic villages
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	37496268	2023	False	0.5	2	Biophys J	False	Postsynaptic protein assembly in three- and two-dimensions studied by mesoscopic simulations.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	37841408	2023	False	0.5	3	Front Nutr	True	Dietary total antioxidant capacity and head and neck cancer: a large case-control study in Iran
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	34494382	2021	False	0.4	2	Adv Healthc Mater	False	Spherical Nucleic Acid Vaccine Structure Markedly Influences Adaptive Immune Responses of Clinically Utilized Prostate Cancer Targets.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	39209103	2024	False	0.4	3	Neuroscience	False	alpha-Bungarotoxin labelling of AMPA receptor-associated TARPs in living neurons.
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	36421828	2022	False	0.399	25	Genes (Basel)	True	A TARP Syndrome Phenotype Is Associated with a Novel Splicing Variant in RBM10
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	33435600	2021	False	0.3333	3	Nanomaterials (Basel)	True	Development of a New Hyaluronic Acid Based Redox-Responsive Nanohydrogel for the Encapsulation of Oncolytic Viruses for Cancer Immunotherapy
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	39809794	2025	False	0.3114	10	Nat Commun	True	Structure of transmembrane AMPA receptor regulatory protein subunit gamma2
A2JGV3	445347	TRGC1 {ECO:0000312|HGNC:HGNC:12275}	TCR gamma alternate reading frame protein	CD3G	36671441	2022	False	0.3043	15	Biomolecules	True	Diversity of AMPA Receptor Ligands: Chemotypes, Binding Modes, Mechanisms of Action, and Therapeutic Effects
Q9NVX7	55709	KBTBD4	kelch repeat and BTB domain containing 4	BKLHD4, HSPC252	39939763	2025	True	0.5263	5	Nature	False	Converging mechanism of UM171 and KBTBD4 neomorphic cancer mutations.
Q9NVX7	55709	KBTBD4	kelch repeat and BTB domain containing 4	BKLHD4, HSPC252	38798357	2024	True	0.4545	7	bioRxiv	False	KBTBD4 Cancer Hotspot Mutations Drive Neomorphic Degradation of HDAC1/2 Corepressor Complexes.
Q9NVX7	55709	KBTBD4	kelch repeat and BTB domain containing 4	BKLHD4, HSPC252	38798619	2024	True	0.3636	6	bioRxiv	False	Asymmetric Engagement of Dimeric CRL3 KBTBD4 by the Molecular Glue UM171 Licenses Degradation of HDAC1/2 Complexes.
Q9NVX7	55709	KBTBD4	kelch repeat and BTB domain containing 4	BKLHD4, HSPC252	38681294	2024	False	1.0	1	Cureus	False	Spinal Dissemination of Pineal Parenchymal Tumors of Intermediate Differentiation Over 10 Years After Initial Treatment: A Case Report.
Q9NVX7	55709	KBTBD4	kelch repeat and BTB domain containing 4	BKLHD4, HSPC252	38340187	2024	False	0.9444	2	Acta Neuropathol	True	Pineal parenchymal tumors of intermediate differentiation: in need of a stringent definition to avoid confusion. Scientific commentary on 'Genetical and epigenetical profiling identifies two subgroups of pineal parenchymal tumors of intermediate differentiation (PPTID) with distinct molecular, histological and clinical characteristics'
Q86TI4	349136	WDR86	WD repeat domain 86		30552989	2019	True	0.4118	3	Cell Signal	False	A potential regulatory network among WDR86-AS1, miR-10b-3p, and LITAF is possibly involved in preeclampsia pathogenesis.
Q4W4Y0	122525	C14orf28	dopamine receptor interacting protein 1	C14orf28, DRIP-1, DRIP1, c14_5270	28455792	2017	True	0.6667	3	Mol Cell Biochem	False	C14orf28 downregulated by miR-519d contributes to oncogenicity and regulates apoptosis and EMT in colorectal cancer.
Q4W4Y0	122525	C14orf28	dopamine receptor interacting protein 1	C14orf28, DRIP-1, DRIP1, c14_5270	27506033	2016	False	0.5	2	Huan Jing Ke Xue	False	[Seasonal Variations and Controlling Factors of the Element Contents in Drip Waters Collected from the Baojinggong Cave in Guangdong Province].
Q4W4Y0	122525	C14orf28	dopamine receptor interacting protein 1	C14orf28, DRIP-1, DRIP1, c14_5270	28752830	2017	False	0.5	2	Acta Biomed	True	Healthcare associated infection: good practices, knowledge and the locus of control in heatlhcare professionals
Q8IVF6	253650	ANKRD18A	ankyrin repeat domain 18A		23131552	2012	True	1.0	1	Biochem Biophys Res Commun	False	ANKRD18A as a novel epigenetic regulation gene in lung cancer.
Q6S545	23784	POTEH	POTE ankyrin domain family member H	A26C3, ACTBL1, CT104.7, POTE22	21439273	2011	True	1.0	1	Brain Res	False	POTEH hypomethylation, a new epigenetic biomarker for glioma prognosis.
Q6IC83	150297	C22orf42	chromosome 22 open reading frame 42	dJ90G24.6	36246163	2022	False	0.3043	4	Epigenet Insights	True	Stress Overload and DNA Methylation in African American Women in the Intergenerational Impact of Genetic and Psychological Factors on Blood Pressure Study
Q6X4T0	121273	C12orf54	chromosome 12 open reading frame 54	HSD-29, HSD-30	34192612	2021	False	0.3529	10	Comp Biochem Physiol Part D Genomics Proteomics	False	Human type 2 diabetes mellitus-associated transcriptional disturbances in a high-sugar diet long-term exposed Drosophila melanogaster.
Q6S5H5	404785	POTEG	POTE ankyrin domain family member G	A26C2, ACTBL1, CT104.4, POTE-14, POTE14, POTE14alpha, POTE22	29566278	2018	True	0.4877	37	Mol Carcinog	True	Down-regulation of POTEG predicts poor prognosis in esophageal squamous cell carcinoma patients
Q5DJT8	728911	CT45A2 {ECO:0000312|HGNC:HGNC:28400}	cancer/testis antigen family 45 member A2	CT45-2, CT45.2, CT45A8, CT45A9	31322286	2019	True	0.45	4	Br J Pharmacol	False	Ursolic acid promotes apoptosis and mediates transcriptional suppression of CT45A2 gene expression in non-small-cell lung carcinoma harbouring EGFR T790M mutations.
Q6ZT52	163933	FAM43B	family with sequence similarity 43 member B		21461611	2011	True	1.0	1	Mol Cell Biochem	False	Expression of a novel gene FAM43B repressing cell proliferation is regulated by DNA methylation in hepatocellular carcinoma cell lines.
Q5VT40	149297	FAM78B	family with sequence similarity 78 member B		26637205	2015	False	0.3333	4	BMC Bioinformatics	True	Rare variants analysis using penalization methods for whole genome sequence data
Q6ZMV7	389170	LEKR1	leucine, glutamate and lysine rich 1		25898001	2015	True	0.5	2	Atherosclerosis	False	Genetic variants in LEKR1 and GALNT10 modulate sex-difference in carotid intima-media thickness: a genome-wide interaction study.
Q6ZMV7	389170	LEKR1	leucine, glutamate and lysine rich 1		21307140	2011	True	0.3333	3	J Clin Endocrinol Metab	False	Variants near CCNL1/LEKR1 and in ADCY5 and fetal growth characteristics in different trimesters.
Q6ZMV7	389170	LEKR1	leucine, glutamate and lysine rich 1		23575227	2013	False	1.0	1	Hum Mol Genet	False	The chromosome 3q25 genomic region is associated with measures of adiposity in newborns in a multi-ethnic genome-wide association study.
Q6ZMV7	389170	LEKR1	leucine, glutamate and lysine rich 1		21885063	2012	False	0.4	3	J Pediatr	False	Replication of a genome-wide association study of birth weight in preterm neonates.
Q86UF4	339512	CCDC190	coiled-coil domain containing 190	C1orf110	28111843	2018	False	0.3333	3	Addict Biol	False	Whole genome sequence study of cannabis dependence in two independent cohorts.
Q6ZVT6	200844	CFAP20DC {ECO:0000312|HGNC:HGNC:24763}	CFAP20 domain containing	C3orf67	31645124	2019	True	1.0	1	Am J Chin Med	False	Ginsenoside Rh2 Suppresses Breast Cancer Cell Proliferation by Epigenetically Regulating the Long Noncoding RNA C3orf67-AS1.
Q1A5X6	654502	IQCJ {ECO:0000312|HGNC:HGNC:32406}	IQ motif containing J		31205916	2019	True	0.48	3	Ann Transl Med	False	Long non-coding RNA IQCJ-SCHIP1 antisense RNA 1 is downregulated in colorectal cancer and inhibits cell proliferation.
O95170	374286	FBXW10B {ECO:0000312|HGNC:HGNC:14379}	F-box and WD repeat domain containing 10B	C170RF1, C17ORF1, C17ORF1A, CDRT1, FBXW10P1, HREP, SM25H2	19114497	2009	False	1.0	1	J Bacteriol	False	A regulatory network controls expression of the in vivo-expressed HreP protease of Yersinia enterocolitica.
O95170	374286	FBXW10B {ECO:0000312|HGNC:HGNC:14379}	F-box and WD repeat domain containing 10B	C170RF1, C17ORF1, C17ORF1A, CDRT1, FBXW10P1, HREP, SM25H2	23354676	2013	False	1.0	1	Eur J Clin Microbiol Infect Dis	False	Characteristics of Yersinia enterocolitica biotype 1A strains isolated from patients and asymptomatic carriers.
O95170	374286	FBXW10B {ECO:0000312|HGNC:HGNC:14379}	F-box and WD repeat domain containing 10B	C170RF1, C17ORF1, C17ORF1A, CDRT1, FBXW10P1, HREP, SM25H2	23248779	2012	False	0.4444	4	Front Cell Infect Microbiol	True	Type II secretion in Yersinia:a secretion system for pathogenicity and environmental fitness
O95170	374286	FBXW10B {ECO:0000312|HGNC:HGNC:14379}	F-box and WD repeat domain containing 10B	C170RF1, C17ORF1, C17ORF1A, CDRT1, FBXW10P1, HREP, SM25H2	30042787	2018	False	0.3636	4	Front Genet	True	Application of Causal Inference to Genomic Analysis: Advances in Methodology
Q5SNV9	284498	C1orf167	chromosome 1 open reading frame 167		31256822	2019	False	0.3333	3	Am J Orthod Dentofacial Orthop	False	Three novel genes tied to mandibular prognathism in eastern Mediterranean families.
P0CF75	340900	EBLN1	endogenous Bornavirus like nucleoprotein 1	EBLN-1	27739501	2016	True	0.5732	20	Sci Rep	True	The bornavirus-derived human protein EBLN1 promotes efficient cell cycle transit, microtubule organisation and genome stability
